main500_task_id	all750_idx0	specimen_id	image_exists	chosen_image_path	original_local_jpeg	candidate_paths	DOI	jpegURL	jsonURL	occurrenceID
36	36	K000433199	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0037_K000433199.jpg	data_rds/02_raw_images/main500/main500_row0037_K000433199.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0037_K000433199.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0037_K000433199.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0037_K000433199.jpg	http://dx.doi.org/10.5281/zenodo.1485851	https://zenodo.org/record/1485851/files/K000433199.jpg	https://zenodo.org/record/1485851/files/K000433199.json	http://specimens.kew.org/herbarium/K000433199
37	37	K000821741	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0038_K000821741.jpg	data_rds/02_raw_images/main500/main500_row0038_K000821741.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0038_K000821741.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0038_K000821741.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0038_K000821741.jpg	http://dx.doi.org/10.5281/zenodo.1486010	https://zenodo.org/record/1486010/files/K000821741.jpg	https://zenodo.org/record/1486010/files/K000821741.json	http://specimens.kew.org/herbarium/K000821741
38	38	K000807303	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0039_K000807303.jpg	data_rds/02_raw_images/main500/main500_row0039_K000807303.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0039_K000807303.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0039_K000807303.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0039_K000807303.jpg	http://dx.doi.org/10.5281/zenodo.1486002	https://zenodo.org/record/1486002/files/K000807303.jpg	https://zenodo.org/record/1486002/files/K000807303.json	http://specimens.kew.org/herbarium/K000807303
39	39	E00239279	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0040_E00239279.jpg	data_rds/02_raw_images/main500/main500_row0040_E00239279.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0040_E00239279.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0040_E00239279.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0040_E00239279.jpg	http://dx.doi.org/10.5281/zenodo.1483873	https://zenodo.org/record/1483873/files/E00239279.jpg	https://zenodo.org/record/1483873/files/E00239279.json	http://data.rbge.org.uk/herb/E00239279
40	40	E00502324	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0041_E00502324.jpg	data_rds/02_raw_images/main500/main500_row0041_E00502324.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0041_E00502324.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0041_E00502324.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0041_E00502324.jpg	http://dx.doi.org/10.5281/zenodo.1484109	https://zenodo.org/record/1484109/files/E00502324.jpg	https://zenodo.org/record/1484109/files/E00502324.json	http://data.rbge.org.uk/herb/E00502324
41	41	BR0000008864185	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0042_BR0000008864185.jpg	data_rds/02_raw_images/main500/main500_row0042_BR0000008864185.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0042_BR0000008864185.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0042_BR0000008864185.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0042_BR0000008864185.jpg	http://dx.doi.org/10.5281/zenodo.1481003	https://zenodo.org/record/1481003/files/BR0000008864185.jpg	https://zenodo.org/record/1481003/files/BR0000008864185.json	http://www.botanicalcollections.be/specimen/BR0000008864185
42	42	E00260931	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0043_E00260931.jpg	data_rds/02_raw_images/main500/main500_row0043_E00260931.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0043_E00260931.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0043_E00260931.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0043_E00260931.jpg	http://dx.doi.org/10.5281/zenodo.1483895	https://zenodo.org/record/1483895/files/E00260931.jpg	https://zenodo.org/record/1483895/files/E00260931.json	http://data.rbge.org.uk/herb/E00260931
43	43	E00392893	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0044_E00392893.jpg	data_rds/02_raw_images/main500/main500_row0044_E00392893.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0044_E00392893.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0044_E00392893.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0044_E00392893.jpg	http://dx.doi.org/10.5281/zenodo.1484008	https://zenodo.org/record/1484008/files/E00392893.jpg	https://zenodo.org/record/1484008/files/E00392893.json	http://data.rbge.org.uk/herb/E00392893
44	44	E00117381	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0045_E00117381.jpg	data_rds/02_raw_images/main500/main500_row0045_E00117381.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0045_E00117381.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0045_E00117381.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0045_E00117381.jpg	http://dx.doi.org/10.5281/zenodo.1483729	https://zenodo.org/record/1483729/files/E00117381.jpg	https://zenodo.org/record/1483729/files/E00117381.json	http://data.rbge.org.uk/herb/E00117381
45	45	E00117382	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0046_E00117382.jpg	data_rds/02_raw_images/main500/main500_row0046_E00117382.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0046_E00117382.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0046_E00117382.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0046_E00117382.jpg	http://dx.doi.org/10.5281/zenodo.1483731	https://zenodo.org/record/1483731/files/E00117382.jpg	https://zenodo.org/record/1483731/files/E00117382.json	http://data.rbge.org.uk/herb/E00117382
46	46	E00112411	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0047_E00112411.jpg	data_rds/02_raw_images/main500/main500_row0047_E00112411.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0047_E00112411.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0047_E00112411.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0047_E00112411.jpg	http://dx.doi.org/10.5281/zenodo.1483721	https://zenodo.org/record/1483721/files/E00112411.jpg	https://zenodo.org/record/1483721/files/E00112411.json	http://data.rbge.org.uk/herb/E00112411
47	47	E00120460	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0048_E00120460.jpg	data_rds/02_raw_images/main500/main500_row0048_E00120460.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0048_E00120460.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0048_E00120460.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0048_E00120460.jpg	http://dx.doi.org/10.5281/zenodo.1483739	https://zenodo.org/record/1483739/files/E00120460.jpg	https://zenodo.org/record/1483739/files/E00120460.json	http://data.rbge.org.uk/herb/E00120460
48	48	WAG.1241218	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0049_WAG.1241218.jpg	data_rds/02_raw_images/main500/main500_row0049_WAG.1241218.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0049_WAG.1241218.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0049_WAG.1241218.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0049_WAG.1241218.jpg	http://dx.doi.org/10.5281/zenodo.1491150	https://zenodo.org/record/1491150/files/WAG.1241218.jpg	https://zenodo.org/record/1491150/files/WAG.1241218.json	http://data.biodiversitydata.nl/naturalis/specimen/WAG.1241218
49	49	BM001074360	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0050_BM001074360.jpg	data_rds/02_raw_images/main500/main500_row0050_BM001074360.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0050_BM001074360.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0050_BM001074360.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0050_BM001074360.jpg	http://dx.doi.org/10.5281/zenodo.1480642	https://zenodo.org/record/1480642/files/BM001074360.jpg	https://zenodo.org/record/1480642/files/BM001074360.json	c6476550-eac2-485a-8fc3-23fbd9997449
50	50	E00746890	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0051_E00746890.jpg	data_rds/02_raw_images/main500/main500_row0051_E00746890.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0051_E00746890.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0051_E00746890.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0051_E00746890.jpg	http://dx.doi.org/10.5281/zenodo.1484279	https://zenodo.org/record/1484279/files/E00746890.jpg	https://zenodo.org/record/1484279/files/E00746890.json	http://data.rbge.org.uk/herb/E00746890
51	51	WAG0003334	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0052_WAG0003334.jpg	data_rds/02_raw_images/main500/main500_row0052_WAG0003334.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0052_WAG0003334.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0052_WAG0003334.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0052_WAG0003334.jpg	http://dx.doi.org/10.5281/zenodo.1491168	https://zenodo.org/record/1491168/files/WAG0003334.jpg	https://zenodo.org/record/1491168/files/WAG0003334.json	http://data.biodiversitydata.nl/naturalis/specimen/WAG0003334
52	52	BR0000012450015	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0053_BR0000012450015.jpg	data_rds/02_raw_images/main500/main500_row0053_BR0000012450015.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0053_BR0000012450015.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0053_BR0000012450015.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0053_BR0000012450015.jpg	http://dx.doi.org/10.5281/zenodo.1483166	https://zenodo.org/record/1483166/files/BR0000012450015.jpg	https://zenodo.org/record/1483166/files/BR0000012450015.json	http://www.botanicalcollections.be/specimen/BR0000012450015
53	53	E00205205	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0054_E00205205.jpg	data_rds/02_raw_images/main500/main500_row0054_E00205205.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0054_E00205205.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0054_E00205205.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0054_E00205205.jpg	http://dx.doi.org/10.5281/zenodo.1483830	https://zenodo.org/record/1483830/files/E00205205.jpg	https://zenodo.org/record/1483830/files/E00205205.json	http://data.rbge.org.uk/herb/E00205205
54	54	E00423198	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0055_E00423198.jpg	data_rds/02_raw_images/main500/main500_row0055_E00423198.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0055_E00423198.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0055_E00423198.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0055_E00423198.jpg	http://dx.doi.org/10.5281/zenodo.1484052	https://zenodo.org/record/1484052/files/E00423198.jpg	https://zenodo.org/record/1484052/files/E00423198.json	http://data.rbge.org.uk/herb/E00423198
55	55	L.1966079	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0056_L.1966079.jpg	data_rds/02_raw_images/main500/main500_row0056_L.1966079.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0056_L.1966079.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0056_L.1966079.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0056_L.1966079.jpg	http://dx.doi.org/10.5281/zenodo.1486870	https://zenodo.org/record/1486870/files/L.1966079.jpg	https://zenodo.org/record/1486870/files/L.1966079.json	http://data.biodiversitydata.nl/naturalis/specimen/L.1966079
56	56	K000207860	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0057_K000207860.jpg	data_rds/02_raw_images/main500/main500_row0057_K000207860.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0057_K000207860.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0057_K000207860.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0057_K000207860.jpg	http://dx.doi.org/10.5281/zenodo.1485783	https://zenodo.org/record/1485783/files/K000207860.jpg	https://zenodo.org/record/1485783/files/K000207860.json	http://specimens.kew.org/herbarium/K000207860
57	57	E00704498	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0058_E00704498.jpg	data_rds/02_raw_images/main500/main500_row0058_E00704498.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0058_E00704498.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0058_E00704498.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0058_E00704498.jpg	http://dx.doi.org/10.5281/zenodo.1484221	https://zenodo.org/record/1484221/files/E00704498.jpg	https://zenodo.org/record/1484221/files/E00704498.json	http://data.rbge.org.uk/herb/E00704498
58	58	E00713634	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0059_E00713634.jpg	data_rds/02_raw_images/main500/main500_row0059_E00713634.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0059_E00713634.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0059_E00713634.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0059_E00713634.jpg	http://dx.doi.org/10.5281/zenodo.1484227	https://zenodo.org/record/1484227/files/E00713634.jpg	https://zenodo.org/record/1484227/files/E00713634.json	http://data.rbge.org.uk/herb/E00713634
59	59	BM000773782	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0060_BM000773782.jpg	data_rds/02_raw_images/main500/main500_row0060_BM000773782.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0060_BM000773782.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0060_BM000773782.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0060_BM000773782.jpg	http://dx.doi.org/10.5281/zenodo.1480322	https://zenodo.org/record/1480322/files/BM000773782.jpg	https://zenodo.org/record/1480322/files/BM000773782.json	b6cb7599-aee3-4d46-91ae-225594ffa36c
60	60	K000555694	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0061_K000555694.jpg	data_rds/02_raw_images/main500/main500_row0061_K000555694.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0061_K000555694.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0061_K000555694.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0061_K000555694.jpg	http://dx.doi.org/10.5281/zenodo.1485903	https://zenodo.org/record/1485903/files/K000555694.jpg	https://zenodo.org/record/1485903/files/K000555694.json	http://specimens.kew.org/herbarium/K000555694
61	61	K000914310	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0062_K000914310.jpg	data_rds/02_raw_images/main500/main500_row0062_K000914310.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0062_K000914310.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0062_K000914310.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0062_K000914310.jpg	http://dx.doi.org/10.5281/zenodo.1486466	https://zenodo.org/record/1486466/files/K000914310.jpg	https://zenodo.org/record/1486466/files/K000914310.json	http://specimens.kew.org/herbarium/K000914310
62	62	E00128162	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0063_E00128162.jpg	data_rds/02_raw_images/main500/main500_row0063_E00128162.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0063_E00128162.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0063_E00128162.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0063_E00128162.jpg	http://dx.doi.org/10.5281/zenodo.1483747	https://zenodo.org/record/1483747/files/E00128162.jpg	https://zenodo.org/record/1483747/files/E00128162.json	http://data.rbge.org.uk/herb/E00128162
63	63	K000841990	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0064_K000841990.jpg	data_rds/02_raw_images/main500/main500_row0064_K000841990.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0064_K000841990.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0064_K000841990.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0064_K000841990.jpg	http://dx.doi.org/10.5281/zenodo.1486406	https://zenodo.org/record/1486406/files/K000841990.jpg	https://zenodo.org/record/1486406/files/K000841990.json	http://specimens.kew.org/herbarium/K000841990
64	64	E00625536	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0065_E00625536.jpg	data_rds/02_raw_images/main500/main500_row0065_E00625536.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0065_E00625536.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0065_E00625536.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0065_E00625536.jpg	http://dx.doi.org/10.5281/zenodo.1484130	https://zenodo.org/record/1484130/files/E00625536.jpg	https://zenodo.org/record/1484130/files/E00625536.json	http://data.rbge.org.uk/herb/E00625536
