new250_task_id	all750_idx0	specimen_id	image_exists	chosen_image_path	original_local_jpeg	candidate_paths	DOI	jpegURL	jsonURL	occurrenceID
27	527	EIG.6743	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0028_EIG.6743.jpg	data_rds/02_raw_images/new250/new250_row0028_EIG.6743.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0028_EIG.6743.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0028_EIG.6743.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0028_EIG.6743.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0028_EIG.6743.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0028_EIG.6743.jpg	http://dx.doi.org/10.5281/zenodo.1485162	https://zenodo.org/record/1485162/files/EIG.6743.jpg	https://zenodo.org/record/1485162/files/EIG.6743.json	http://id.luomus.fi/EIG.6743
28	528	EIG.6759	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0029_EIG.6759.jpg	data_rds/02_raw_images/new250/new250_row0029_EIG.6759.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0029_EIG.6759.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0029_EIG.6759.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0029_EIG.6759.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0029_EIG.6759.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0029_EIG.6759.jpg	http://dx.doi.org/10.5281/zenodo.1485168	https://zenodo.org/record/1485168/files/EIG.6759.jpg	https://zenodo.org/record/1485168/files/EIG.6759.json	http://id.luomus.fi/EIG.6759
29	529	EIG.6762	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0030_EIG.6762.jpg	data_rds/02_raw_images/new250/new250_row0030_EIG.6762.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0030_EIG.6762.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0030_EIG.6762.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0030_EIG.6762.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0030_EIG.6762.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0030_EIG.6762.jpg	http://dx.doi.org/10.5281/zenodo.1485170	https://zenodo.org/record/1485170/files/EIG.6762.jpg	https://zenodo.org/record/1485170/files/EIG.6762.json	http://id.luomus.fi/EIG.6762
30	530	EIG.6763	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0031_EIG.6763.jpg	data_rds/02_raw_images/new250/new250_row0031_EIG.6763.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0031_EIG.6763.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0031_EIG.6763.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0031_EIG.6763.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0031_EIG.6763.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0031_EIG.6763.jpg	http://dx.doi.org/10.5281/zenodo.1485174	https://zenodo.org/record/1485174/files/EIG.6763.jpg	https://zenodo.org/record/1485174/files/EIG.6763.json	http://id.luomus.fi/EIG.6763
31	531	HA.H9503468	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0032_HA.H9503468.jpg	data_rds/02_raw_images/new250/new250_row0032_HA.H9503468.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0032_HA.H9503468.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0032_HA.H9503468.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0032_HA.H9503468.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0032_HA.H9503468.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0032_HA.H9503468.jpg	http://dx.doi.org/10.5281/zenodo.1485650	https://zenodo.org/record/1485650/files/HA.H9503468.jpg	https://zenodo.org/record/1485650/files/HA.H9503468.json	http://id.luomus.fi/HA.H9503468
32	532	EIG.7053	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0033_EIG.7053.jpg	data_rds/02_raw_images/new250/new250_row0033_EIG.7053.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0033_EIG.7053.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0033_EIG.7053.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0033_EIG.7053.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0033_EIG.7053.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0033_EIG.7053.jpg	http://dx.doi.org/10.5281/zenodo.1485225	https://zenodo.org/record/1485225/files/EIG.7053.jpg	https://zenodo.org/record/1485225/files/EIG.7053.json	http://id.luomus.fi/EIG.7053
33	533	EIG.7060	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0034_EIG.7060.jpg	data_rds/02_raw_images/new250/new250_row0034_EIG.7060.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0034_EIG.7060.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0034_EIG.7060.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0034_EIG.7060.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0034_EIG.7060.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0034_EIG.7060.jpg	http://dx.doi.org/10.5281/zenodo.1485227	https://zenodo.org/record/1485227/files/EIG.7060.jpg	https://zenodo.org/record/1485227/files/EIG.7060.json	http://id.luomus.fi/EIG.7060
34	534	EIG.7061	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0035_EIG.7061.jpg	data_rds/02_raw_images/new250/new250_row0035_EIG.7061.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0035_EIG.7061.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0035_EIG.7061.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0035_EIG.7061.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0035_EIG.7061.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0035_EIG.7061.jpg	http://dx.doi.org/10.5281/zenodo.1485233	https://zenodo.org/record/1485233/files/EIG.7061.jpg	https://zenodo.org/record/1485233/files/EIG.7061.json	http://id.luomus.fi/EIG.7061
35	535	EIG.7145	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0036_EIG.7145.jpg	data_rds/02_raw_images/new250/new250_row0036_EIG.7145.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0036_EIG.7145.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0036_EIG.7145.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0036_EIG.7145.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0036_EIG.7145.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0036_EIG.7145.jpg	http://dx.doi.org/10.5281/zenodo.1485241	https://zenodo.org/record/1485241/files/EIG.7145.jpg	https://zenodo.org/record/1485241/files/EIG.7145.json	http://id.luomus.fi/EIG.7145
36	536	EIG.7147	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0037_EIG.7147.jpg	data_rds/02_raw_images/new250/new250_row0037_EIG.7147.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0037_EIG.7147.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0037_EIG.7147.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0037_EIG.7147.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0037_EIG.7147.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0037_EIG.7147.jpg	http://dx.doi.org/10.5281/zenodo.1485247	https://zenodo.org/record/1485247/files/EIG.7147.jpg	https://zenodo.org/record/1485247/files/EIG.7147.json	http://id.luomus.fi/EIG.7147
37	537	EIG.7151	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0038_EIG.7151.jpg	data_rds/02_raw_images/new250/new250_row0038_EIG.7151.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0038_EIG.7151.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0038_EIG.7151.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0038_EIG.7151.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0038_EIG.7151.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0038_EIG.7151.jpg	http://dx.doi.org/10.5281/zenodo.1485249	https://zenodo.org/record/1485249/files/EIG.7151.jpg	https://zenodo.org/record/1485249/files/EIG.7151.json	http://id.luomus.fi/EIG.7151
38	538	EIG.7155	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0039_EIG.7155.jpg	data_rds/02_raw_images/new250/new250_row0039_EIG.7155.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0039_EIG.7155.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0039_EIG.7155.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0039_EIG.7155.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0039_EIG.7155.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0039_EIG.7155.jpg	http://dx.doi.org/10.5281/zenodo.1485253	https://zenodo.org/record/1485253/files/EIG.7155.jpg	https://zenodo.org/record/1485253/files/EIG.7155.json	http://id.luomus.fi/EIG.7155
39	539	EIG.7234	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0040_EIG.7234.jpg	data_rds/02_raw_images/new250/new250_row0040_EIG.7234.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0040_EIG.7234.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0040_EIG.7234.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0040_EIG.7234.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0040_EIG.7234.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0040_EIG.7234.jpg	http://dx.doi.org/10.5281/zenodo.1485259	https://zenodo.org/record/1485259/files/EIG.7234.jpg	https://zenodo.org/record/1485259/files/EIG.7234.json	http://id.luomus.fi/EIG.7234
40	540	EIG.7240	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0041_EIG.7240.jpg	data_rds/02_raw_images/new250/new250_row0041_EIG.7240.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0041_EIG.7240.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0041_EIG.7240.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0041_EIG.7240.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0041_EIG.7240.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0041_EIG.7240.jpg	http://dx.doi.org/10.5281/zenodo.1485261	https://zenodo.org/record/1485261/files/EIG.7240.jpg	https://zenodo.org/record/1485261/files/EIG.7240.json	http://id.luomus.fi/EIG.7240
41	541	EIG.7281	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0042_EIG.7281.jpg	data_rds/02_raw_images/new250/new250_row0042_EIG.7281.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0042_EIG.7281.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0042_EIG.7281.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0042_EIG.7281.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0042_EIG.7281.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0042_EIG.7281.jpg	http://dx.doi.org/10.5281/zenodo.1485275	https://zenodo.org/record/1485275/files/EIG.7281.jpg	https://zenodo.org/record/1485275/files/EIG.7281.json	http://id.luomus.fi/EIG.7281
42	542	EIG.7294	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0043_EIG.7294.jpg	data_rds/02_raw_images/new250/new250_row0043_EIG.7294.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0043_EIG.7294.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0043_EIG.7294.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0043_EIG.7294.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0043_EIG.7294.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0043_EIG.7294.jpg	http://dx.doi.org/10.5281/zenodo.1485281	https://zenodo.org/record/1485281/files/EIG.7294.jpg	https://zenodo.org/record/1485281/files/EIG.7294.json	http://id.luomus.fi/EIG.7294
43	543	EIG.7313	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0044_EIG.7313.jpg	data_rds/02_raw_images/new250/new250_row0044_EIG.7313.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0044_EIG.7313.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0044_EIG.7313.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0044_EIG.7313.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0044_EIG.7313.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0044_EIG.7313.jpg	http://dx.doi.org/10.5281/zenodo.1485288	https://zenodo.org/record/1485288/files/EIG.7313.jpg	https://zenodo.org/record/1485288/files/EIG.7313.json	http://id.luomus.fi/EIG.7313
44	544	EIG.7443	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0045_EIG.7443.jpg	data_rds/02_raw_images/new250/new250_row0045_EIG.7443.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0045_EIG.7443.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0045_EIG.7443.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0045_EIG.7443.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0045_EIG.7443.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0045_EIG.7443.jpg	http://dx.doi.org/10.5281/zenodo.1485302	https://zenodo.org/record/1485302/files/EIG.7443.jpg	https://zenodo.org/record/1485302/files/EIG.7443.json	http://id.luomus.fi/EIG.7443
45	545	EIG.7494	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0046_EIG.7494.jpg	data_rds/02_raw_images/new250/new250_row0046_EIG.7494.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0046_EIG.7494.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0046_EIG.7494.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0046_EIG.7494.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0046_EIG.7494.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0046_EIG.7494.jpg	http://dx.doi.org/10.5281/zenodo.1485319	https://zenodo.org/record/1485319/files/EIG.7494.jpg	https://zenodo.org/record/1485319/files/EIG.7494.json	http://id.luomus.fi/EIG.7494
46	546	EIG.7613	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0047_EIG.7613.jpg	data_rds/02_raw_images/new250/new250_row0047_EIG.7613.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0047_EIG.7613.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0047_EIG.7613.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0047_EIG.7613.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0047_EIG.7613.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0047_EIG.7613.jpg	http://dx.doi.org/10.5281/zenodo.1485333	https://zenodo.org/record/1485333/files/EIG.7613.jpg	https://zenodo.org/record/1485333/files/EIG.7613.json	http://id.luomus.fi/EIG.7613
47	547	EIG.7788	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0048_EIG.7788.jpg	data_rds/02_raw_images/new250/new250_row0048_EIG.7788.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0048_EIG.7788.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0048_EIG.7788.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0048_EIG.7788.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0048_EIG.7788.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0048_EIG.7788.jpg	http://dx.doi.org/10.5281/zenodo.1485368	https://zenodo.org/record/1485368/files/EIG.7788.jpg	https://zenodo.org/record/1485368/files/EIG.7788.json	http://id.luomus.fi/EIG.7788
48	548	EIG.7743	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0049_EIG.7743.jpg	data_rds/02_raw_images/new250/new250_row0049_EIG.7743.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0049_EIG.7743.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0049_EIG.7743.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0049_EIG.7743.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0049_EIG.7743.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0049_EIG.7743.jpg	http://dx.doi.org/10.5281/zenodo.1485356	https://zenodo.org/record/1485356/files/EIG.7743.jpg	https://zenodo.org/record/1485356/files/EIG.7743.json	http://id.luomus.fi/EIG.7743
49	549	EIG.7879	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0050_EIG.7879.jpg	data_rds/02_raw_images/new250/new250_row0050_EIG.7879.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0050_EIG.7879.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0050_EIG.7879.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0050_EIG.7879.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0050_EIG.7879.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0050_EIG.7879.jpg	http://dx.doi.org/10.5281/zenodo.1485372	https://zenodo.org/record/1485372/files/EIG.7879.jpg	https://zenodo.org/record/1485372/files/EIG.7879.json	http://id.luomus.fi/EIG.7879
50	550	EIG.8123	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0051_EIG.8123.jpg	data_rds/02_raw_images/new250/new250_row0051_EIG.8123.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0051_EIG.8123.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0051_EIG.8123.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0051_EIG.8123.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0051_EIG.8123.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0051_EIG.8123.jpg	http://dx.doi.org/10.5281/zenodo.1485378	https://zenodo.org/record/1485378/files/EIG.8123.jpg	https://zenodo.org/record/1485378/files/EIG.8123.json	http://id.luomus.fi/EIG.8123
51	551	EIG.8145	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0052_EIG.8145.jpg	data_rds/02_raw_images/new250/new250_row0052_EIG.8145.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0052_EIG.8145.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0052_EIG.8145.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0052_EIG.8145.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0052_EIG.8145.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0052_EIG.8145.jpg	http://dx.doi.org/10.5281/zenodo.1485390	https://zenodo.org/record/1485390/files/EIG.8145.jpg	https://zenodo.org/record/1485390/files/EIG.8145.json	http://id.luomus.fi/EIG.8145
52	552	EIG.8147	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0053_EIG.8147.jpg	data_rds/02_raw_images/new250/new250_row0053_EIG.8147.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0053_EIG.8147.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0053_EIG.8147.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0053_EIG.8147.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0053_EIG.8147.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0053_EIG.8147.jpg	http://dx.doi.org/10.5281/zenodo.1485396	https://zenodo.org/record/1485396/files/EIG.8147.jpg	https://zenodo.org/record/1485396/files/EIG.8147.json	http://id.luomus.fi/EIG.8147
